author_handle,platform,n_videos,views,avg_er,likes_sum,dislikes_sum,comments_sum,shares_sum,saves_sum,total_engagements,avg_engagement_velocity,avg_comment_ratio,avg_share_rate,avg_save_rate,avg_like_dislike_ratio,avg_engagement_per_1k,avg_like_rate,avg_dislike_rate,creator_avg_views
AhmedShorts,TikTok,79,7291589,0.0893873417721519,493378,13437,56543,47696,56024,653641,10950.079746835445,0.0077032911392405,0.0065275063291139,0.0073956202531645,50.64233241772152,89.3873417721519,0.0677609240506329,0.0018707341772151,100266.4
VividVision,YouTube,72,7272630,0.0514317222222222,276471,21669,32227,26327,27532,362557,12052.492916666666,0.0043110416666666,0.0037939444444444,0.0041008472222222,18.62918905555556,51.43172222222222,0.0392259305555555,0.0028075833333333,93727.30000000002
Diego,TikTok,64,7266076,0.08964953125,496607,14993,54500,47314,56125,654546,21806.3996875,0.00745259375,0.006535171875,0.007612265625,47.695926890625,89.64953125,0.0680495625,0.00193478125,106392.4
AliTV,TikTok,60,7262158,0.0923106833333333,527846,14775,59405,51241,50790,689282,15330.811666666666,0.0080284,0.0068895833333333,0.0069949333333333,49.00101266666666,92.31068333333332,0.0703976666666666,0.0019440666666666,131154.2
JamesVlogs,TikTok,65,7251796,0.0895935076923077,518549,16845,53924,50359,49934,672766,17049.372615384615,0.007684523076923,0.0065194769230769,0.0072974923076923,48.34047941538461,89.5935076923077,0.068092,0.0019621538461538,130631.3
SaraYT,TikTok,66,7230068,0.0883259696969697,468751,12472,52087,45525,45754,612117,13392.155757575758,0.0075295454545454,0.0066151212121212,0.0066556515151515,49.84681756060606,88.3259696969697,0.0675256212121212,0.0018395,100554.5
Lucas,TikTok,62,7212359,0.0964874354838709,536558,15209,56446,49261,62160,704425,16619.82758064516,0.0080213225806451,0.0067323387096774,0.0074437580645161,48.41531408064516,96.48743548387095,0.074290064516129,0.002080129032258,111632.0
Youssef,YouTube,45,7197566,0.0514760222222222,276485,22947,29384,24762,30269,360900,18441.455777777777,0.0041659555555555,0.0038678222222222,0.0039351111111111,14.59810211111111,51.47602222222222,0.0395071777777777,0.0036237111111111,118319.2
BeyondVision,YouTube,85,7161252,0.0525313647058823,299451,21556,32235,27849,29108,388643,10347.405294117649,0.0042829058823529,0.0038218352941176,0.0040004705882352,15.91368054117647,52.53136470588235,0.0404261294117647,0.0032780588235294,82901.5
NextWorks,YouTube,90,7141412,0.0516405333333333,288653,21721,31782,28333,28958,377726,10597.765444444443,0.0044732222222222,0.0039224,0.0040142444444444,15.330334288888888,51.64053333333334,0.0392305777777777,0.0030670666666666,78592.0
JamesPro,TikTok,66,7100833,0.0914996363636363,477044,13978,58646,49035,54197,638922,13317.237121212122,0.0074768181818181,0.0066667424242424,0.0076883636363636,52.90928787878788,91.49963636363636,0.0696676212121212,0.0018331212121212,106361.0
DiegoOfficial,TikTok,61,7060742,0.0948002295081967,518173,13763,51185,49337,51580,670275,18723.13508196721,0.0076173606557377,0.0072102786885245,0.0074166557377049,50.54141078688525,94.80022950819672,0.0725560983606557,0.001840344262295,103117.8
LucasPro,TikTok,67,7057531,0.0912435373134328,468027,15073,51688,45521,48254,613490,15719.32447761194,0.0077089850746268,0.0068577014925373,0.0069883731343283,46.798375,91.24353731343284,0.0696884925373134,0.0020295223880597,110281.5
NoorYT,TikTok,72,7040519,0.0943513472222222,523766,15682,59720,52773,49873,686132,13936.596666666666,0.0077772916666666,0.0070956388888888,0.00737075,47.519604513888886,94.35134722222222,0.0721077222222222,0.0019029861111111,96398.5
AyakaTV,TikTok,61,7036736,0.0896190327868852,451941,14562,48226,43188,44248,587603,19472.52393442623,0.0076308524590163,0.0065371311475409,0.0076059836065573,51.94249955737705,89.61903278688526,0.0678450655737705,0.0019349016393442,101777.7
NoahOfficial,TikTok,69,7005983,0.0941972318840579,497702,14117,56200,50003,45581,649486,15399.577391304349,0.0078729275362318,0.0070690579710144,0.006556768115942,50.82218733333334,94.19723188405796,0.072698420289855,0.0019854927536231,89534.89999999998
MayaChannel,TikTok,76,6995504,0.0931156184210526,506977,14633,57112,45384,50536,660009,14093.780657894738,0.0080512894736842,0.0066169736842105,0.0072630263157894,45.17169396052632,93.11561842105264,0.0711843026315789,0.0020894605263157,86206.8
AhmedPro,TikTok,63,6932389,0.0842920634920634,470716,10912,55963,43279,45621,615579,11186.921587301586,0.007166238095238,0.0061020476190476,0.0061185555555555,52.50859584126984,84.29206349206349,0.0649051746031746,0.0017715555555555,110275.8
TrueHub,YouTube,80,6906667,0.050998325,255346,21816,29241,24500,26460,335547,11062.653125,0.0044059,0.003804925,0.004081125,14.6389079125,50.998325,0.0387065125,0.0032742,87560.6
Ahmed,TikTok,61,6905623,0.0950469672131147,511269,14054,56455,51433,45961,665118,16338.414262295082,0.0079397540983606,0.007040213114754,0.007336344262295,48.27398616393442,95.04696721311475,0.0727305737704918,0.0020213278688524,108963.7
Omar,TikTok,58,6898942,0.0900091379310344,465244,13404,52216,45096,46893,609449,16494.642586206897,0.0076466724137931,0.0067469655172413,0.006983948275862,50.14203510344828,90.00913793103447,0.0686314655172413,0.0018659827586206,109654.6
YukiShorts,TikTok,72,6897017,0.0948985277777777,497093,12380,55232,47828,48573,648726,14171.594583333332,0.0078902916666666,0.0071038611111111,0.0078306944444444,53.64020393055555,94.8985277777778,0.0720736388888888,0.0019572638888888,119864.1
MayaYT,TikTok,59,6886060,0.0887119661016949,453439,9435,51057,44477,48588,597561,15848.565762711863,0.0075838474576271,0.0065425084745762,0.0075041186440677,56.987910254237285,88.71196610169493,0.0670813898305084,0.0016566949152542,116096.1
Liam,YouTube,36,6884434,0.0492588611111111,263945,29529,26377,21724,25149,337195,17239.694166666668,0.0037843333333333,0.0035000555555555,0.0040195833333333,14.374870916666667,49.25886111111111,0.0379549444444444,0.0033681666666666,134259.1
HassanPro,TikTok,68,6866704,0.0925281323529411,525306,12806,61993,46716,53646,687661,12690.607647058823,0.0077815882352941,0.0067226176470588,0.0066194852941176,53.93336494117647,92.52813235294116,0.0714042794117647,0.0017825588235294,101280.2
NoorVlogs,TikTok,59,6865716,0.0958177627118644,497660,13301,54917,48711,51073,652361,15503.383220338985,0.0083116779661016,0.0068411525423728,0.0075370677966101,47.66000632203389,95.8177627118644,0.0731278474576271,0.0020407457627118,101613.0
AmrYT,TikTok,70,6848806,0.0926068285714285,483200,11953,50945,44584,46056,624785,14068.627,0.0074530285714285,0.0066017,0.0069453428571428,55.17029792857143,92.60682857142858,0.0716066571428571,0.0018118285714285,105983.5
Ayaka,TikTok,63,6840639,0.0935432698412698,504268,13285,55034,49713,43152,652167,17847.329841269842,0.0074550793650793,0.0070841269841269,0.007641619047619,49.865227730158736,93.54326984126983,0.0713625396825396,0.0018061746031746,95540.6
NoorTV,TikTok,68,6832794,0.0942542352941176,484837,11915,54528,47003,52036,638404,13038.071911764706,0.0077818382352941,0.0068183676470588,0.0083626176470588,47.68823872058823,94.25423529411763,0.0712913382352941,0.0019208970588235,115022.7
NoahShorts,TikTok,77,6832501,0.093228974025974,499991,12771,48904,47561,48942,645398,11752.483376623377,0.0075198441558441,0.0069744545454545,0.0077367792207792,48.75561811688311,93.22897402597404,0.070997935064935,0.0019454805194805,87617.4
OliviaPro,TikTok,72,6817190,0.0943067916666666,480308,9743,55430,44325,49506,629569,15397.218194444444,0.0082527777777777,0.0069269166666666,0.0080830833333333,61.56649570833334,94.30679166666668,0.0710441527777777,0.0016612222222222,122780.7
SofiaYT,TikTok,64,6788896,0.09654546875,498919,12700,53958,50139,50657,653673,15137.02171875,0.0078820625,0.00715259375,0.00797925,52.69155990625,96.54546875,0.07353165625,0.002018953125,92655.5
SaraVlogs,TikTok,75,6755062,0.0954776266666666,460719,15128,50175,43217,50745,604856,12708.031866666666,0.0077699066666666,0.0068108933333333,0.00817616,45.28656750666666,95.47762666666668,0.07272064,0.0021147333333333,95201.4
AyakaPro,YouTube,38,6734964,0.0513017631578947,265704,18116,31125,25345,22680,344854,28270.678947368426,0.004307947368421,0.003895947368421,0.0036295,19.36671065789474,51.30176315789474,0.0394681315789473,0.0029154736842105,139280.8
JiwooOfficial,TikTok,60,6697204,0.0910934333333333,476328,12342,54220,45874,53271,629693,16812.479333333333,0.0075339666666666,0.0067624666666666,0.0072297333333333,55.42530321666666,91.09343333333332,0.0695673333333333,0.0017617166666666,92619.0
OmarVlogs,TikTok,65,6629527,0.0880254923076923,447929,11023,46467,41151,46676,582223,13419.188307692308,0.007434523076923,0.006356523076923,0.0068018307692307,54.7519946923077,88.0254923076923,0.0674328153846153,0.0017620307692307,96938.3
NoorOfficial,TikTok,68,6622070,0.0935884852941176,481019,15141,53129,46554,44692,625394,14105.077794117647,0.0077001176470588,0.0069859999999999,0.0071657647058823,45.89663123529412,93.58848529411765,0.0717366323529411,0.0021269117647058,104730.1
AvaOfficial,TikTok,70,6592592,0.0930735857142857,452653,13692,49053,43893,47035,592634,13770.796857142856,0.0077681,0.0066043285714285,0.0078793,43.87761341428571,93.07358571428573,0.0708219571428571,0.0021426857142857,102994.2
YoussefPro,TikTok,68,6568618,0.0971520588235294,474984,12134,47770,47077,51146,620977,12410.460588235292,0.0078270147058823,0.007208544117647,0.008242294117647,50.43452369117647,97.15205882352942,0.0738741764705882,0.0019557352941176,117342.2
YoussefChannel,TikTok,60,6564168,0.0893882333333333,454829,12241,50833,43230,48800,597692,14861.829166666666,0.0073316666666666,0.0066216666666666,0.0082510166666666,58.97935593333333,89.38823333333333,0.0671839333333333,0.0017410166666666,109255.0
Emily,YouTube,51,6562557,0.0511129411764705,265698,24012,30918,26596,21550,344762,17147.71745098039,0.0042954901960784,0.0038666666666666,0.0038956078431372,14.27288125490196,51.11294117647059,0.0390551568627451,0.0034244117647058,112761.3
Emily,TikTok,66,6554372,0.0897560757575757,422870,12073,44059,38080,45698,550707,13387.330303030303,0.0072939848484848,0.006467409090909,0.0075945454545454,48.55437675757576,89.75607575757576,0.068400303030303,0.0019208787878787,112761.3
DiegoChannel,TikTok,71,6549842,0.0883080985915493,430591,12032,49265,42382,50821,573059,14108.902394366196,0.0073779295774647,0.0066511830985915,0.0073656619718309,56.38150425352112,88.3080985915493,0.0669132816901408,0.0017789718309859,104173.4
MayaVlogs,TikTok,60,6546940,0.0919624166666666,447065,11916,51032,44589,46111,588797,15933.974333333334,0.0080007166666666,0.0068359499999999,0.0072382166666666,46.0973973,91.96241666666668,0.0698875833333333,0.00198575,132493.2
UrbanStudio,YouTube,85,6490866,0.0511653176470588,258140,21437,25782,25787,24788,334497,10697.095529411765,0.0040666588235294,0.0038072705882352,0.0037628235294117,15.993117023529411,51.16531764705882,0.0395285764705882,0.0031420588235294,83077.80000000002
LeilaChannel,TikTok,68,6482161,0.0908491470588235,423600,11877,44645,40185,46981,555411,14245.235735294118,0.0073545735294117,0.0065257058823529,0.0079385294117647,49.15779569117647,90.84914705882352,0.0690302794117647,0.0018421470588235,103650.5
OliviaYT,TikTok,72,6471267,0.0962638472222222,454306,14526,49676,44463,48761,597206,11629.506944444443,0.0080215833333333,0.0070673194444444,0.0074519444444444,43.50751672222222,96.26384722222222,0.0737230555555555,0.0022187222222222,85903.6
OmarYT,TikTok,65,6471251,0.091208123076923,451319,13307,49384,44821,44643,590167,16507.808615384616,0.0074915384615384,0.0069514153846153,0.0073110461538461,50.29343818461539,91.20812307692309,0.0694541692307692,0.0019338307692307,92903.0
JamesVlogs,YouTube,40,6465027,0.048470525,256151,18868,26947,24426,27812,335336,23761.4965,0.0038601,0.0034084999999999,0.00376475,14.91054815,48.470525,0.0374372,0.0032246999999999,130631.3
JiwooChannel,TikTok,70,6458855,0.0924774714285714,462736,12005,46977,42750,44918,597381,13632.249285714284,0.0076735714285714,0.0068325,0.0065972,48.160175128571424,92.47747142857142,0.0713741142857142,0.0019947714285714,99969.1
AmrChannel,TikTok,59,6454444,0.093940220338983,511923,15269,51099,44896,45560,653478,12714.564406779662,0.0076430508474576,0.0068489491525423,0.007161627118644,54.436562389830506,93.94022033898304,0.0722866610169491,0.0019050847457627,108840.2
FatmaPro,TikTok,55,6440073,0.0887188181818181,426512,10595,46240,40859,38642,552253,21582.044363636363,0.0075363454545454,0.006442,0.0064392909090909,49.285964254545455,88.71881818181818,0.0683012181818181,0.0019330909090909,115494.89999999998
AyakaVlogs,TikTok,62,6434491,0.0936323064516129,455310,12689,50560,46964,44295,597129,12245.44435483871,0.0078934193548387,0.0072223064516129,0.0067809838709677,49.076060000000005,93.63230645161288,0.071735629032258,0.0019470322580645,96208.1
AliChannel,TikTok,60,6423544,0.0881745833333333,427235,10949,46919,42452,42482,559088,16352.144833333332,0.0070136,0.00667075,0.0069804833333333,46.07893491666667,88.17458333333335,0.06750975,0.0018025333333333,111539.1
SofiaTV,TikTok,66,6423453,0.0856335606060606,400898,12081,42701,35787,40603,519989,12798.036363636364,0.0072167727272727,0.0059671818181818,0.006658,43.168738833333336,85.6335606060606,0.0657915757575757,0.0019576363636363,98246.3
AyakaOfficial,TikTok,70,6396688,0.0949995714285714,459799,11892,51529,45099,46744,603171,12145.486285714289,0.0081925571428571,0.0071956,0.0068555142857142,51.98055884285714,94.99957142857144,0.0727559428571428,0.0020269714285714,89114.60000000002
LinaOfficial,TikTok,64,6385550,0.085737109375,440582,10863,47401,42672,45676,576331,16725.3571875,0.007485,0.006362109375,0.006009359375,44.733205484375,85.737109375,0.065880546875,0.001897078125,93663.5
JamesChannel,TikTok,64,6377797,0.0875520625,446582,12914,48304,40890,47917,583693,12853.25484375,0.00723246875,0.00630678125,0.006849234375,46.595910828125,87.5520625,0.067163609375,0.0019540625,91380.1
AyakaPro,TikTok,56,6357429,0.0903233214285714,419052,10641,44486,42473,51436,557447,14820.761428571428,0.0074473928571428,0.0065227321428571,0.0074518571428571,49.77310828571429,90.32332142857142,0.068901375,0.0019245714285714,139280.8
LeilaVlogs,TikTok,64,6342513,0.09275275,451816,12253,48365,43038,52834,596053,15484.96546875,0.007496015625,0.0066790625,0.00747984375,55.12522625,92.75275,0.0710978125,0.001996,83079.0
FatmaShorts,TikTok,58,6338590,0.0939846379310344,468294,13271,54106,44788,43267,610455,15314.439137931036,0.0081323275862068,0.0070347068965517,0.0065795172413793,48.72360103448276,93.98463793103448,0.0722381206896551,0.0020889655172413,107322.2
SofiaVlogs,TikTok,73,6330845,0.089445904109589,448798,12358,48812,42602,47027,587239,12450.946712328769,0.0073529589041095,0.0065870821917808,0.0072518904109589,46.46169410958904,89.44590410958905,0.0682539589041096,0.0019443835616438,97585.7
Ali,TikTok,74,6325214,0.0979223918918918,477758,13866,50079,44469,50919,623225,11171.390405405406,0.0078899189189189,0.0072539729729729,0.0081979864864864,46.83020263513514,97.92239189189188,0.0745804324324324,0.0021888243243243,99893.3
InsideStudio,YouTube,70,6321862,0.0511503714285714,241377,19061,23839,22878,24401,312495,12125.42042857143,0.0039093857142857,0.0038714857142857,0.0041622428571428,16.028753814285714,51.15037142857143,0.0392072,0.0032252428571428,99230.0
NextVision,YouTube,76,6320281,0.0490781184210526,226674,17690,25031,21263,24984,297952,10525.789210526316,0.0041236710526315,0.0035702368421052,0.0041196578947368,15.860071328947368,49.07811842105263,0.0372646315789473,0.0031329605263157,96474.3
JiwooTV,TikTok,59,6313491,0.0978952881355932,481903,14415,52093,44683,44807,623486,13422.825762711864,0.0082507627118644,0.0071702711864406,0.007416627118644,43.23972783050848,97.89528813559322,0.0750577288135593,0.0022104576271186,95832.5
AhmedVlogs,TikTok,73,6286893,0.0883408630136986,439631,10340,49664,41490,45057,575842,11657.400136986302,0.0074918219178082,0.0064429452054794,0.0069494657534246,56.92513601369863,88.34086301369862,0.0674564794520548,0.0017222465753424,84206.0
SofiaChannel,TikTok,66,6278696,0.0902395151515151,459719,11738,48118,43987,42800,594624,14578.981515151516,0.0075440757575757,0.0064685151515151,0.0068063333333333,48.6583033030303,90.23951515151516,0.0694205909090909,0.0019510454545454,94550.8
Yuki,TikTok,56,6271304,0.0897931428571428,428928,12036,49238,42289,49511,569966,15103.003035714286,0.0076151964285714,0.0063652142857142,0.0077274285714285,49.95578767857143,89.79314285714285,0.0680851428571428,0.0019432321428571,117301.2
LinaVlogs,TikTok,59,6269465,0.0929467288135593,419946,9741,45433,42018,47725,555122,14151.528474576273,0.0077809322033898,0.0069431694915254,0.0076661525423728,49.51733098305085,92.94672881355932,0.0705564745762711,0.0017892711864406,114010.2
MayaShorts,TikTok,62,6253642,0.0951504838709677,459185,14162,53414,41151,46653,600403,14109.559516129031,0.0081221129032258,0.0067372741935483,0.0070598387096774,45.14508153225806,95.15048387096776,0.0732310967741935,0.0021208548387096,104142.7
Hassan,TikTok,70,6243408,0.0904207571428571,436549,11147,49699,42484,40995,569727,14501.271857142858,0.0075790714285714,0.0068851714285714,0.0066972142857142,51.34240361428572,90.42075714285716,0.0692593,0.0018477142857142,85260.30000000002
