trend_label,platform,region,language,category,traffic_source,device_brand,creator_tier,title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost
stable,tiktok,Asia,es,Tech,profile,samsung,mid,2,1.9999980000020001,0.13800390405594956,0.3316932543741172,0.0696762945218358,0.12927576632738425,0.2864512560885757,0.06735607421857571,0.1637083594950128,0.022592392736913425,-0.32930095053225505,0.230883894236106,0.19558353983504714,0.13800390405594956,0.0696762945218358,0,2,3,9,3,5,2,7.9999920000080005,0
stable,youtube,Americas,en,Gaming,external,samsung,nano,2,1.9999980000020001,0.1817218266477187,0.1015819561968949,0.0738144734668483,0.16697255004122505,0.09674728866571204,0.0712172376516172,0.07377997824145727,0.013407432416075483,-0.14484635956439643,0.2648606188934344,-0.22382138845070781,0.1817218266477187,0.0738144734668483,1,1,2,4,0,5,3,1.9999980000020001,0
stable,tiktok,Europe,en,Tech,search,samsung,mid,3,2.9999970000030003,0.21222127809096625,0.0708823941574535,0.0804097621227934,0.1924544436650742,0.06848297605932659,0.07734037855154938,0.1432547479111632,0.03040170569431666,0.0668855042598267,0.5234517187797818,0.23375126649392455,0.21222127809096625,0.0804097621227934,0,3,2,9,4,5,2,14.999985000015002,0
stable,tiktok,MENA,ko,News,search,apple,micro,2,1.9999980000020001,0.18397794347437235,0.0443996185579881,0.0592516784889966,0.16887990746597464,0.043442192616791574,0.05756269512464175,0.10511153725939842,0.019338204460423027,-0.09824720863748707,0.030284418644439492,-0.04982947826221034,0.18397794347437235,0.0592516784889966,0,4,8,7,4,0,1,9.999990000010001,0
stable,tiktok,Americas,en,Sports,search,apple,nano,3,2.9999970000030003,0.47815373626358787,0.0945520492291431,0.031703440674949,0.39079383353317826,0.09034519210739099,0.031211262075450077,0.08860738287335507,0.04236795118145647,1.4498501431099684,-0.41398866907218046,0.2725771756744992,0.47815373626358787,0.031703440674949,0,1,2,8,4,0,3,14.999985000015002,0
stable,youtube,Africa,en,Food,feed,other,nano,2,1.9999980000020001,0.16105473525071767,0.0473966585325015,0.0632067888849518,0.14932884652325984,0.04630771260849699,0.0612896137284836,0.13301563305580943,0.021422797566017913,-0.21317844424489035,0.2860322336709897,0.07497579132828266,0.16105473525071767,0.0632067888849518,1,0,2,3,1,4,3,3.9999960000040002,0
stable,youtube,Africa,en,Travel,feed,apple,nano,2,1.9999980000020001,0.24376721460841028,0.1235799350416313,0.0109465567963687,0.21814485028606537,0.116519958346983,0.010887076916444118,0.10575896845801677,0.025780569160881447,0.2063231758889205,-0.7972097995494778,-0.03872894427931804,0.24376721460841028,0.0109465567963687,1,0,2,10,1,0,3,3.9999960000040002,0
rising,tiktok,Europe,tr,Education,profile,xiaomi,macro,2,1.9999980000020001,0.410478142887806,0.0999510879005212,0.1019487158083303,0.3439287553368762,0.09526571327072247,0.09708017226881471,0.14189768114956547,0.05824589663837984,1.048220713763157,0.8879732449218302,0.568729850784265,0.410478142887806,0.1019487158083303,0,3,11,2,3,6,0,7.9999920000080005,0
stable,tiktok,Asia,it,Beauty,profile,samsung,nano,2,1.9999980000020001,0.3108259305711231,0.0214056661694361,0.1097608980473293,0.27065741989519565,0.021179782669941583,0.10414458495621912,0.11490099643938895,0.03571420914183765,0.48769288147398226,0.9210465338024334,0.24378911809463436,0.3108259305711231,0.1097608980473293,0,2,6,0,3,5,3,7.9999920000080005,0
stable,youtube,Asia,en,Sports,share,apple,micro,2,1.9999980000020001,0.2237978686306244,0.0053845586560431,0.1296002009178457,0.2019590304453621,0.005370113749845527,0.12186376562318957,0.07559314523321935,0.016917584786290733,0.10487758080426299,1.3774555638167654,-0.032901458884249724,0.2237978686306244,0.1296002009178457,1,2,2,8,5,0,1,11.999988000012001,0
rising,tiktok,Europe,en,Tech,feed,samsung,mid,3,2.9999970000030003,0.20689407288153108,0.0235349663331545,0.0212011786165202,0.18805017760267045,0.023262289026761734,0.020979560533096187,0.17502108297304672,0.03621082469644019,0.04010453636479897,-0.5983063137010404,0.28236508376316866,0.20689407288153108,0.0212011786165202,0,3,2,9,1,5,2,5.999994000006001,0
rising,youtube,Asia,ja,Travel,search,apple,nano,3,2.9999970000030003,0.3104473532446998,0.0212906521989312,0.2015733602985509,0.27036856994475905,0.021067172714568178,0.18363183159101798,0.09355616464332675,0.02904426369326141,0.52617364998507,2.5851884852617086,0.31499511055135915,0.3104473532446998,0.2015733602985509,1,2,7,10,4,0,3,14.999985000015002,0
rising,youtube,Americas,tr,Education,feed,samsung,macro,2,1.9999980000020001,0.3980179406096511,0.1310457661092868,0.0184031564007508,0.3350554767833894,0.12314266148707365,0.01823586762855714,0.15593736317120346,0.06206586815352122,1.034892934621324,-0.6296502125019791,0.47744876029556566,0.3980179406096511,0.0184031564007508,1,1,11,2,1,5,0,3.9999960000040002,1
stable,tiktok,Americas,de,Tech,feed,samsung,nano,2,1.9999980000020001,0.07344171196855862,0.0507544114466904,0.1684821841480845,0.07087003967443804,0.04950839327323412,0.15570562810954067,0.12359901561742193,0.009077323304575688,-0.6286776048931745,2.0296701382650624,0.06516095723681767,0.07344171196855862,0.1684821841480845,0,1,1,9,1,5,3,3.9999960000040002,0
stable,tiktok,Americas,ar,Comedy,external,samsung,nano,2,1.9999980000020001,0.2564242271799688,0.0804759207746577,0.0193961917851545,0.22826977151137806,0.07740161145471365,0.019210483175365233,0.1139932881398356,0.029230640814973452,0.32869949684665845,-0.6210960545335159,0.04832640161676337,0.2564242271799688,0.0193961917851545,0,1,0,1,0,5,3,1.9999980000020001,0
declining,tiktok,Europe,en,Tech,profile,apple,mid,2,1.9999980000020001,0.26662009013369276,0.0602730786859908,0.1807359002761572,0.23635200644107787,0.05852649634715877,0.16613788839410792,0.15141668953992463,0.04037073141289318,0.34035963967770627,2.4242175313818124,0.5492471699189602,0.26662009013369276,0.1807359002761572,0,3,2,9,3,0,2,7.9999920000080005,0
seasonal,youtube,Asia,ja,Music,feed,apple,nano,3,2.9999970000030003,0.22386125030677428,0.1907569772039518,0.0352294317970751,0.2020108200721722,0.17458922018529957,0.0346230753853404,0.06256460688014176,0.01400579112115135,0.017585289005365903,-0.429429513121129,-0.3064373794731999,0.22386125030677428,0.0352294317970751,1,2,7,6,1,0,3,5.999994000006001,1
stable,youtube,Americas,en,Tech,search,samsung,nano,2,1.9999980000020001,0.17864772416726446,0.0360515006644466,0.0667071068703594,0.16436778485308698,0.035416853667805365,0.0645764331098652,0.07629680818005595,0.013630251142602103,-0.09676167501866863,0.19954736365670747,-0.20733917428057808,0.17864772416726446,0.0667071068703594,1,1,2,9,4,5,3,9.999990000010001,0
stable,youtube,Americas,en,Food,feed,apple,nano,3,2.9999970000030003,0.28071134080823185,0.1070398620380317,0.0124107589621217,0.24741565857444575,0.10168966214596822,0.012334376817391164,0.15164875933140803,0.04256952656383821,0.41154878789526556,-0.7608607059016711,0.24636693490570008,0.28071134080823185,0.0124107589621217,1,1,2,3,1,0,3,5.999994000006001,0
stable,youtube,Asia,ru,News,feed,apple,micro,3,2.9999970000030003,0.06834056136096071,0.0524562670710543,0.0193008951670041,0.0661065673861238,0.05112673423467995,0.01911699540925254,0.14384147598657462,0.009830207215915019,-0.6644452447643555,-0.6587172070575427,-0.10870436707044794,0.06834056136096071,0.0193008951670041,1,2,10,7,1,0,1,5.999994000006001,0
stable,tiktok,Americas,ko,Sports,hashtag,apple,mid,2,1.9999980000020001,0.08862700128134976,0.1591594923007216,0.0561121254566247,0.08491727038604067,0.14769516688367293,0.05459435905711769,0.11058002206520634,0.009800375757269083,-0.5459099217141864,0.03717102813734621,-0.1622497743886519,0.08862700128134976,0.0561121254566247,0,1,8,8,2,0,2,5.999994000006001,0
stable,tiktok,Asia,ar,Education,feed,samsung,nano,2,1.9999980000020001,0.1675182000970753,0.0891162412077234,0.0132346815133835,0.1548802993876533,0.08536657949196177,0.01314786824114748,0.11867842728645772,0.01988079652938726,-0.16097312745348732,-0.7647719282681198,-0.09568051513368636,0.1675182000970753,0.0132346815133835,0,2,0,2,1,5,3,3.9999960000040002,0
stable,youtube,Europe,en,Comedy,feed,apple,nano,3,2.9999970000030003,0.1323489896513995,0.0093353224324932,0.0409657151238165,0.12429422701298393,0.009292017611055569,0.040148854531223244,0.10964471061959885,0.014511366671130482,-0.3424030585858954,-0.2588423905140577,-0.14477742472958222,0.1323489896513995,0.0409657151238165,1,3,2,1,1,0,3,5.999994000006001,0
stable,youtube,Asia,hi,Beauty,search,samsung,nano,2,1.9999980000020001,0.33208063712287866,0.0437512487848964,0.056095937507272,0.2867421086663631,0.04282119362283176,0.05457903106965578,0.11602918558098414,0.03853104587259826,0.5894230487306118,-0.018194571409393536,0.18632807376554242,0.33208063712287866,0.056095937507272,1,2,5,0,4,5,3,9.999990000010001,0
seasonal,youtube,Europe,pt,Music,share,xiaomi,nano,3,2.9999970000030003,0.07230161660327848,0.043848877716396,0.1404662861853613,0.06980738184636885,0.042914725837484756,0.13143720174892726,0.05724431661856402,0.004138856632875652,-0.652235943780501,1.3487966424002038,-0.3529935650930107,0.07230161660327848,0.1404662861853613,1,3,9,6,5,6,3,17.999982000018,1
seasonal,tiktok,Americas,es,Gaming,profile,apple,nano,3,2.9999970000030003,0.2533245328568138,0.0628404871745445,0.0814167390759149,0.225799647052244,0.06094502899778962,0.07827197692486074,0.06524792380717132,0.016528899818341103,0.19210258630716148,0.39512878533139484,-0.1551734622109819,0.2533245328568138,0.0814167390759149,0,1,3,4,3,0,3,11.999988000012001,0
stable,youtube,Asia,pt,Sports,feed,samsung,micro,3,2.9999970000030003,0.17540742648057206,0.0128652796922645,0.0498332558398752,0.16161483343455404,0.012783225003118591,0.048631347596724106,0.1168197004391512,0.020491043016271485,-0.1340222625414254,-0.08582074875769714,-0.03390310959928201,0.17540742648057206,0.0498332558398752,1,2,9,8,1,5,1,5.999994000006001,0
seasonal,tiktok,Africa,fr,Comedy,feed,apple,nano,3,2.9999970000030003,0.09757927011486248,0.1553579378851838,0.1137575328890886,0.09310709125397164,0.14441019889465734,0.10773946331678928,0.13860567858936118,0.01352504095052988,-0.49721825233515093,1.2029845143665363,0.11582666594115082,0.09757927011486248,0.1137575328890886,0,0,4,1,1,0,3,5.999994000006001,1
stable,tiktok,Americas,en,Food,share,xiaomi,nano,2,1.9999980000020001,0.23804459543646267,0.0281149740368796,0.0206755984513156,0.21353319577554647,0.0277270032273995,0.020464759461146304,0.10338676505514882,0.024610660661049215,0.1970010678358182,-0.6016207555196537,-0.05634858088878197,0.23804459543646267,0.0206755984513156,0,1,2,3,5,6,3,11.999988000012001,0
stable,youtube,Americas,hi,Travel,feed,samsung,micro,2,1.9999980000020001,0.22685665556178186,0.0506690846559566,0.0459767882450346,0.20445533377116487,0.04942718471062031,0.04495117442617772,0.08086121603362696,0.018343905034058493,0.15366972800798842,-0.09931411649870511,-0.13044642776328938,0.22685665556178186,0.0459767882450346,1,1,5,10,1,5,1,3.9999960000040002,0
declining,youtube,Asia,en,Music,external,samsung,micro,2,1.9999980000020001,0.15993495957343473,0.0940116252832697,0.0107652818062102,0.14836393421308353,0.0898513303448559,0.010707748698462671,0.08688888588263263,0.013896570451027492,-0.2729972140373898,-0.8256358966183752,-0.3044570567394543,0.15993495957343473,0.0107652818062102,1,2,2,6,0,5,1,1.9999980000020001,0
stable,youtube,Asia,fr,Travel,hashtag,samsung,micro,3,2.9999970000030003,0.17649333850837265,0.1161289511453066,0.0174889155992766,0.16253826704292013,0.10986640490524946,0.01733774451535085,0.11112400849436682,0.019612647247612237,-0.13234840517672386,-0.6889254966660738,-0.11634296638532828,0.17649333850837265,0.0174889155992766,1,2,4,10,2,5,1,8.999991000009,0
stable,tiktok,Europe,en,Travel,feed,xiaomi,micro,2,1.9999980000020001,0.11042905334523974,0.1170973567730688,0.2175789496486411,0.10474647518427145,0.11073367544118042,0.19686441957951856,0.11875409063980921,0.013113901810234354,-0.4326948342321313,3.1457034335744525,0.21500451482433536,0.11042905334523974,0.2175789496486411,0,3,2,10,1,6,1,3.9999960000040002,0
rising,youtube,Americas,ar,Lifestyle,feed,samsung,mid,2,1.9999980000020001,0.2864779391110494,0.1652595137778155,0.0851778535356041,0.2519082046027767,0.15294382081821614,0.08174389386826951,0.12359049497269213,0.035405950293505434,0.44655049993661017,0.6086847111781727,0.25676524735549,0.2864779391110494,0.0851778535356041,1,1,0,5,1,5,2,3.9999960000040002,1
rising,tiktok,Europe,en,Sports,feed,apple,micro,3,2.9999970000030003,0.17319919195978145,0.0567173054710365,0.0604378455306484,0.159734369372014,0.05516722123151129,0.058681884658792996,0.14962488890387546,0.025914909855231812,-0.1738884235587714,0.13109732964698553,0.15100987362861015,0.17319919195978145,0.0604378455306484,0,3,2,8,1,0,1,5.999994000006001,0
rising,tiktok,Oceania,fr,Lifestyle,feed,samsung,mid,2,1.9999980000020001,0.19182196727604467,0.0596867046354495,0.1299146712222992,0.17548320117635027,0.05797330277234834,0.12214211768040446,0.14287752480902988,0.02740704788840942,-0.02418729470222093,1.1883866562553214,0.25753414877299996,0.19182196727604467,0.1299146712222992,0,5,4,5,1,5,2,3.9999960000040002,0
stable,tiktok,Europe,fr,Travel,feed,apple,micro,3,2.9999970000030003,0.19704823381470463,0.041604938238537,0.0280346532867008,0.1798587213485394,0.04076273347334949,0.02764887588768424,0.12213458699362892,0.024066404654792657,0.012288275404525902,-0.4658170282653878,0.005287962001839244,0.19704823381470463,0.0280346532867008,0,3,4,10,1,0,1,5.999994000006001,0
stable,tiktok,Americas,ar,Food,feed,samsung,micro,2,1.9999980000020001,0.11512644515543628,0.0422176057787252,0.0579053068246971,0.10896780220921423,0.04135075624870601,0.056290827374507725,0.1588165195532271,0.01828398132812753,-0.42108706302423726,0.11568983736791356,0.12199560018577904,0.11512644515543628,0.0579053068246971,0,1,0,3,1,5,1,3.9999960000040002,0
declining,youtube,MENA,hi,Food,hashtag,other,micro,2,1.9999980000020001,0.07598938244616775,0.0335418279817195,0.0152150441892986,0.0732405940758217,0.03299157148492815,0.015100456249630904,0.0859340497226089,0.006530075369523059,-0.6299212869420152,-0.696535087735372,-0.40795431155004314,0.07598938244616775,0.0152150441892986,1,4,5,3,2,4,1,5.999994000006001,0
stable,tiktok,MENA,fr,News,external,xiaomi,nano,2,1.9999980000020001,0.13534484548890363,0.1364045243589283,0.1034417335213925,0.126936433411381,0.12786935229842547,0.0984341437994379,0.10382718655162443,0.014052474521383833,-0.33661705158156224,0.7986602342182881,-0.05154841711436291,0.13534484548890363,0.1034417335213925,0,4,4,7,0,6,3,1.9999980000020001,0
stable,youtube,Americas,ar,Beauty,hashtag,samsung,nano,3,2.9999970000030003,0.14510253250414504,0.0847711788941859,0.0564937242735256,0.13549418103557131,0.08136906972253914,0.054955617946086284,0.08309807084614303,0.012057740525991349,-0.29316329642910127,0.09353927460943386,-0.24228310674088188,0.14510253250414504,0.0564937242735256,1,1,0,0,2,5,3,8.999991000009,0
rising,tiktok,Europe,ja,Gaming,search,samsung,nano,2,1.9999980000020001,0.32526863549918555,0.132436547791462,0.0986611722099201,0.2816151826614145,0.1243715483651902,0.09409232234408624,0.1296802233209505,0.042180909290851214,0.48726832691452737,0.6453427325197444,0.2931413996578133,0.32526863549918555,0.0986611722099201,0,3,7,4,4,5,3,9.999990000010001,0
stable,youtube,Asia,fr,Gaming,hashtag,samsung,macro,2,1.9999980000020001,0.21970962211772382,0.2002828563874626,0.0755512425284647,0.19861281575757778,0.1825572426740743,0.07283331389837706,0.1501127302812872,0.032981211245172205,0.02493590415137253,0.23341390399067835,0.22618486283640643,0.21970962211772382,0.0755512425284647,1,2,4,4,2,5,0,5.999994000006001,0
rising,tiktok,Europe,ja,Sports,feed,xiaomi,micro,3,2.9999970000030003,0.10674323579535865,0.0094612334164692,0.0691422764488239,0.1014216808385506,0.009416756266641707,0.06685671621658645,0.14598861408953415,0.015583297057202006,-0.490862868504241,0.29399849827788377,0.05300710590979011,0.10674323579535865,0.0691422764488239,0,3,7,8,1,6,1,5.999994000006001,0
rising,tiktok,Oceania,es,Gaming,hashtag,apple,micro,2,1.9999980000020001,0.3552561152079121,0.1849524859092406,0.0309315633595389,0.30399045138418435,0.16970267750409535,0.030462823936921908,0.12276474859390189,0.04361292766996303,0.6759532715080742,-0.46880674657895366,0.19800842658514667,0.3552561152079121,0.0309315633595389,0,5,3,4,2,0,1,5.999994000006001,0
stable,youtube,Americas,hi,Comedy,feed,apple,mid,2,1.9999980000020001,0.1766962288405649,0.1733312792334675,0.0,0.16271070562203857,0.15984695028706888,0.0,0.12566991953551052,0.022205400860630626,-0.0844211326763033,-0.9999804660411845,-0.050827820583944666,0.1766962288405649,0.0,1,1,5,1,1,0,2,3.9999960000040002,0
stable,youtube,Asia,de,Tech,hashtag,apple,nano,3,2.9999970000030003,0.09398597651703344,0.0524710192721438,0.0919483195826238,0.08982788537744246,0.05114075106194563,0.08796354981324574,0.10214826934126443,0.009600504843568305,-0.5432265523929112,0.6243302403877302,-0.15688141505232348,0.09398597651703344,0.0919483195826238,1,2,1,9,2,0,3,8.999991000009,0
seasonal,tiktok,MENA,ar,Gaming,feed,samsung,mid,3,2.9999970000030003,0.16896588125341333,0.1049101228158029,0.1376660228122768,0.15611949579660733,0.09976399484341984,0.12897881531338495,0.14943387141110206,0.025249225772094413,-0.219203151889753,1.296778590883454,0.2651365927030554,0.16896588125341333,0.1376660228122768,0,4,0,4,1,5,2,5.999994000006001,1
stable,youtube,Europe,ko,Lifestyle,feed,apple,mid,2,1.9999980000020001,0.21618535633510266,0.078529475036541,0.1043788617871445,0.19571920312415136,0.07559851613198545,0.09928306089353749,0.07997498910234091,0.017289421516996147,0.07598864816265362,1.1876306287721277,-0.0321073817397281,0.21618535633510266,0.1043788617871445,1,3,8,5,1,0,2,3.9999960000040002,0
rising,youtube,Asia,en,Lifestyle,search,apple,mid,3,2.9999970000030003,0.17664069861311046,0.0234606037584574,0.0888329152102228,0.16266351286623984,0.02318963369148274,0.08510640262028049,0.13380923205434667,0.02363615623097229,-0.11630943932064185,0.6167232670854891,0.1344348208539171,0.17664069861311046,0.0888329152102228,1,2,2,5,4,0,2,14.999985000015002,1
